timestamp,hosts,containers_total,total_cpu_cores,total_mem_mb,total_swap_mb,total_disk_gb,cpu_total_pct,cpu_user_pct,cpu_system_pct,cpu_iowait_pct,cpu_idle_pct,mem_used_mb,mem_used_pct,swap_used_pct,disk_used_pct,disk_read_bps,disk_write_bps,disk_latency_ms,disk_iops,net_in_bps,net_out_bps,net_err_rate,load1,proc_running,ctr_cpu_total_pct,ctr_mem_used_pct_of_limit,ctr_unhealthy_count,ctr_exited_count,anomaly,anomaly_type,failure,event_cpu_active,event_leak_active,event_io_active,degradation_active,ttf_minutes,failure_within_horizon
2026-02-17 17:20:10+00:00,2,10,32,16384,8192,2000,53.053047,16.146591,5.034072,2.06982,78.4191,8601,98.0,5.343423,52.992195,96545,30000,16.833792,3,43595,8000,3.7e-05,10.55613,46,0.0,16.865639,0,0,0,0,0,0,0,0,1,1.666667,True
2026-02-17 17:20:20+00:00,2,10,32,16384,8192,2000,57.600732,21.055865,2.335295,2.053656,76.60884,8849,98.0,6.406965,54.71823,122484,55933,16.982407,4,85849,30239,5.9e-05,5.61161,40,0.940163,10.0,0,0,0,0,0,0,0,0,1,1.5,True
2026-02-17 17:20:30+00:00,2,10,32,16384,8192,2000,59.606884,15.776422,5.225444,1.150874,75.835047,10832,98.0,7.526074,53.569173,175251,30000,16.618384,5,37826,8000,8.3e-05,10.54296,37,3.022304,24.152284,0,0,0,0,0,0,0,0,1,1.333333,True
2026-02-17 17:20:40+00:00,2,10,32,16384,8192,2000,56.450525,19.965651,2.881104,1.317428,77.153245,10191,98.0,8.036708,53.609382,50000,30000,15.40248,1,13728,73963,0.000164,5.058672,35,2.733803,25.383976,0,0,0,0,0,0,0,0,1,1.166667,True
2026-02-17 17:20:50+00:00,2,10,32,16384,8192,2000,50.0,17.800022,0.0,1.655514,82.199978,9016,98.0,5.321288,56.392009,235428,128567,19.187805,8,10000,10738,0.000169,5.0,31,0.0,10.0,0,0,0,0,0,0,0,0,1,1.0,True
2026-02-17 17:21:00+00:00,2,10,32,16384,8192,2000,61.693407,22.428269,2.456466,2.622299,75.115265,9231,98.0,5.302746,52.881793,70052,348550,19.929441,10,10000,39262,0.000151,9.166609,37,5.164968,10.0,0,0,0,0,0,0,0,0,1,0.833333,True
2026-02-17 17:21:10+00:00,2,10,32,16384,8192,2000,60.010214,16.912398,7.252789,2.371964,75.834813,8463,98.0,6.940628,53.260575,247292,135823,19.665452,9,25836,75149,0.000101,6.759943,50,1.798735,10.0,0,0,0,0,0,0,0,0,1,0.666667,True
2026-02-17 17:21:20+00:00,2,10,32,16384,8192,2000,58.494541,21.186401,2.328993,2.410811,76.484606,9427,98.0,6.237136,52.408259,158969,795711,26.478774,23,12097,13794,6.4e-05,8.697246,31,0.0,10.0,0,0,0,0,0,0,0,0,1,0.5,True
2026-02-17 17:21:30+00:00,2,10,32,16384,8192,2000,67.536369,16.356647,5.528745,2.207998,72.895103,10952,98.0,5.779737,52.982303,226172,110177,19.004344,8,17561,86455,2e-05,9.152604,34,1.511999,10.0,0,0,0,0,0,0,0,0,1,0.333333,True
2026-02-17 17:21:40+00:00,2,10,32,16384,8192,2000,50.0,18.782331,0.096381,2.316201,81.121287,9726,98.0,5.145184,54.397726,50000,56820,15.919305,2,13615,41135,4e-06,7.885798,37,0.0,10.0,0,0,0,0,0,0,0,0,1,0.166667,True
2026-02-17 17:21:50+00:00,2,10,32,16384,8192,2000,98.914683,19.37657,4.441804,0.706936,73.000543,11022,99.118315,5.434692,53.115887,467608,119069,21.876907,14,10000,10149,5.1e-05,10.706845,37,1.149319,12.822932,6,0,0,0,1,0,0,0,1,0.0,False
2026-02-17 17:22:00+00:00,2,10,32,16384,8192,2000,97.308977,21.010008,2.261306,1.963237,76.728686,7487,98.680065,7.487531,53.018884,231242,89778,7.756076,7,145099,43287,0.000139,4.043766,31,0.0,10.0,7,0,0,0,1,0,0,0,0,0.0,False
2026-02-17 17:22:10+00:00,2,10,32,16384,8192,2000,98.820242,24.655603,3.025801,1.435369,72.318596,9936,99.610045,6.017119,53.877331,1340607,218802,13.652934,38,51904,27433,0.000115,3.256262,35,1.210075,10.233327,9,0,0,0,1,0,0,0,0,0.0,False
2026-02-17 17:22:20+00:00,2,10,32,16384,8192,2000,95.732253,19.815163,3.891773,1.368987,76.293063,9064,98.80467,7.363702,54.261437,86554,120810,7.08324,5,27845,79243,2.3e-05,3.733004,33,1.891145,10.0,9,0,0,0,1,0,0,0,0,0.0,False
2026-02-17 17:22:30+00:00,2,10,32,16384,8192,2000,99.096084,17.519061,6.962675,1.975151,73.103653,8765,98.677096,6.09651,55.22864,472157,164394,9.158503,15,10000,155781,0.000109,5.406285,39,3.232941,10.0,6,0,0,0,1,0,0,0,0,0.0,False
2026-02-17 17:22:40+00:00,2,10,32,16384,8192,2000,98.226756,19.546512,5.518396,1.472911,74.935092,11186,99.1287,9.213779,53.581399,51654,30000,6.93524,1,46358,12707,3.6e-05,4.515378,31,8.311542,17.936585,8,0,0,0,1,0,0,0,0,0.0,False
2026-02-17 17:22:50+00:00,2,10,32,16384,8192,2000,99.953411,16.905076,6.483125,1.110884,74.882478,8299,98.938643,6.018553,53.956003,1034733,147177,12.708283,28,63639,88445,0.000198,4.075198,33,0.0,10.0,7,0,0,0,1,0,0,0,0,0.0,False
2026-02-17 17:23:00+00:00,2,10,32,16384,8192,2000,97.46543,20.940115,2.755318,2.102992,76.304567,8841,98.731396,6.737265,54.645519,50000,30000,6.498316,1,66531,8000,5e-06,3.701925,44,0.0,10.0,9,0,0,0,1,0,0,0,0,0.0,False
2026-02-17 17:23:10+00:00,2,10,32,16384,8192,2000,97.330291,22.110779,2.367709,2.04324,75.521512,9117,98.069782,5.131956,53.964079,335737,211004,8.618912,13,66334,27189,5.7e-05,3.603777,39,0.0,10.0,6,0,0,0,1,0,0,0,0,0.0,False
2026-02-17 17:23:20+00:00,2,10,32,16384,8192,2000,95.628286,16.67955,6.321472,1.295619,74.952911,8647,99.752154,5.331195,52.076378,357933,106483,9.354372,11,27099,50626,8.5e-05,4.371019,39,0.0,10.0,5,0,0,0,1,0,0,0,0,0.0,False
2026-02-17 17:23:30+00:00,2,10,32,16384,8192,2000,96.579423,19.775111,6.133542,1.360976,73.100705,9631,99.824872,6.855827,53.299479,109565,58597,6.732733,4,10000,12500,1.1e-05,3.220869,37,5.233896,10.0,5,0,0,0,1,0,0,0,0,0.0,False
2026-02-17 17:23:40+00:00,2,10,32,16384,8192,2000,98.592585,22.112451,5.345756,1.445653,72.541793,9811,98.45405,10.86463,54.351833,77279,30000,6.774821,2,228110,22882,0.000151,4.61615,25,8.363637,10.0,6,0,0,0,1,0,0,0,0,0.0,False
2026-02-17 17:23:50+00:00,2,10,32,16384,8192,2000,99.956069,16.994132,6.738853,1.867369,76.182474,10004,99.226276,7.632185,53.697068,691952,30000,10.419723,17,31253,32049,6.4e-05,2.46605,31,4.160051,26.174159,8,0,0,0,1,0,0,0,0,0.0,False
2026-02-17 17:24:00+00:00,2,10,32,16384,8192,2000,99.634197,18.028712,0.0,1.451658,81.971288,8947,99.486501,6.07324,54.698808,260129,746107,10.930671,24,10000,34939,3.9e-05,3.060544,34,0.0,10.0,6,0,0,0,1,0,0,0,0,0.0,False
2026-02-17 17:24:10+00:00,2,10,32,16384,8192,2000,97.831896,19.491213,6.410781,1.468792,67.183936,10489,99.301545,5.913423,54.681617,242328,70697,7.417638,7,70441,26174,4.1e-05,5.351107,38,1.410454,11.357052,8,0,0,0,1,0,0,0,0,0.0,False
2026-02-17 17:24:20+00:00,2,10,32,16384,8192,2000,95.873673,17.419251,6.018554,1.340128,75.946051,10217,98.493792,6.450298,52.06451,70836,455272,8.376843,12,28162,9083,5e-06,4.445899,38,0.0,14.22001,5,0,0,0,1,0,0,0,0,0.0,False
2026-02-17 17:24:30+00:00,2,10,32,16384,8192,2000,99.92628,16.06428,1.926603,1.097611,82.009117,10882,99.917279,9.234742,54.138365,237054,145397,8.130008,9,21481,31057,0.000109,2.967008,31,1.831444,23.252933,9,0,0,0,1,0,0,0,0,0.0,False
2026-02-17 17:24:40+00:00,2,10,32,16384,8192,2000,96.927401,20.060087,3.437112,1.010219,76.502801,8944,99.345635,5.562556,54.303221,87286,283468,7.648091,9,154038,12378,0.00019,3.439028,28,11.257226,10.0,9,0,0,0,1,0,0,0,0,0.0,False
2026-02-17 17:24:50+00:00,2,10,32,16384,8192,2000,99.92356,20.747005,5.450287,1.111387,73.802708,10018,98.361055,8.124352,54.110788,119824,36024,6.930225,3,10000,38910,9.4e-05,4.353916,32,0.542099,10.0,5,0,0,0,1,0,0,0,0,0.0,False
2026-02-17 17:25:00+00:00,2,10,32,16384,8192,2000,96.275409,18.126105,6.525609,2.048258,73.618604,9417,98.720862,11.534572,54.230967,50000,70319,6.741142,2,42305,8000,6.1e-05,4.996846,45,4.888828,12.03626,9,0,0,0,1,0,0,0,0,0.0,False
2026-02-17 17:25:10+00:00,2,10,32,16384,8192,2000,97.253723,17.886036,3.75825,1.095621,77.844713,9412,98.508723,5.299537,53.969662,62739,139878,6.812306,4,10000,94163,5.6e-05,4.06801,34,0.0,10.0,8,0,0,0,1,0,0,0,0,0.0,False
2026-02-17 17:25:20+00:00,2,10,32,16384,8192,2000,99.705978,20.125324,4.233988,1.356627,75.640688,9271,99.573199,8.187392,53.994474,182328,63470,7.428395,6,42761,60570,2.2e-05,3.347854,34,0.0,13.28995,5,0,0,0,1,0,0,0,0,0.0,False
2026-02-17 17:25:30+00:00,2,10,32,16384,8192,2000,98.735937,17.435481,7.656883,1.350838,73.346018,9019,98.479807,6.765269,53.68809,357888,137021,8.788031,12,31907,17459,0.000214,5.112548,37,7.723284,14.39325,5,0,0,0,1,0,0,0,0,0.0,False
2026-02-17 17:25:40+00:00,2,10,32,16384,8192,2000,96.276264,19.685616,3.337778,1.346176,76.976606,9856,99.36354,6.59556,53.630646,51057,30000,6.116006,1,10000,44132,7e-06,4.644751,30,0.666765,13.519704,7,0,0,0,1,0,0,0,0,0.0,False
2026-02-17 17:25:50+00:00,2,10,32,16384,8192,2000,97.046012,20.551477,0.180597,1.564533,79.267926,8889,98.991929,5.990544,54.019604,82659,252156,7.567174,8,51512,8000,0.00012,0.622337,35,3.883485,15.155415,8,0,0,0,1,0,0,0,0,0.0,False
2026-02-17 17:26:00+00:00,2,10,32,16384,8192,2000,98.464755,18.147483,4.481614,1.795347,74.757219,8773,98.377886,5.181693,52.643771,268189,30000,7.625205,7,36330,12670,1.7e-05,3.941682,33,0.0,11.938988,6,0,0,0,1,0,0,0,0,0.0,False
2026-02-17 17:26:10+00:00,2,10,32,16384,8192,2000,95.123935,20.952942,1.435756,1.433008,77.611302,8275,99.233419,5.145929,52.912554,50000,163242,7.234932,5,10000,43346,3.2e-05,4.325056,32,1.617713,10.0,8,0,0,0,1,0,0,0,0,0.0,False
2026-02-17 17:26:20+00:00,2,10,32,16384,8192,2000,97.727563,18.519416,7.300358,1.151905,72.629568,10756,98.250146,6.199051,52.955745,1016877,194674,12.15381,29,33811,47577,6.7e-05,4.334177,32,0.0,15.071271,8,0,0,0,1,0,0,0,0,0.0,False
2026-02-17 17:26:30+00:00,2,10,32,16384,8192,2000,96.592893,22.145988,4.908026,1.345029,72.945986,9548,99.265464,5.013785,55.020812,117805,265168,7.415197,9,69937,13146,0.000166,5.388342,30,9.073193,10.0,9,0,0,0,1,0,0,0,0,0.0,False
2026-02-17 17:26:40+00:00,2,10,32,16384,8192,2000,99.091414,20.445481,1.969556,2.341982,77.584963,9003,99.779346,5.305256,54.229958,346427,321303,9.556729,16,44894,13361,3e-06,3.365131,33,5.603772,10.0,6,0,0,0,1,0,0,0,0,0.0,False
2026-02-17 17:26:50+00:00,2,10,32,16384,8192,2000,95.515489,19.562393,5.506108,0.931221,74.931499,10330,99.925312,5.690358,52.951654,189702,49958,6.779661,5,53080,48487,3.9e-05,4.36782,41,7.253321,14.07254,6,0,0,0,1,0,0,0,0,0.0,False
2026-02-17 17:27:00+00:00,2,10,32,16384,8192,2000,98.866529,18.77047,4.841923,1.824486,76.387607,9629,98.151188,7.102301,53.907613,50000,64355,6.399675,2,50665,59859,3.8e-05,1.963001,35,2.767624,10.966485,8,0,0,0,1,0,0,0,0,0.0,False
2026-02-17 17:27:10+00:00,2,10,32,16384,8192,2000,97.178741,20.364553,1.189439,1.509473,78.446009,8891,98.940343,5.776553,54.902474,162210,220915,7.787187,9,10000,8000,0.000173,3.516645,41,0.0,19.275592,7,0,0,0,1,0,0,0,0,0.0,False
2026-02-17 17:27:20+00:00,2,10,32,16384,8192,2000,95.011889,22.185255,2.295923,0.829929,75.518822,9555,98.894236,5.205941,53.087706,149120,30000,6.705529,4,17907,65433,0.000138,4.368166,30,1.495955,10.0,7,0,0,0,1,0,0,0,0,0.0,False
2026-02-17 17:27:30+00:00,2,10,32,16384,8192,2000,96.559983,17.18986,1.655205,1.297571,81.154936,9339,99.843377,10.00534,54.001845,50000,448667,8.208826,12,52717,54483,0.000233,3.041727,25,0.0,10.0,5,0,0,0,1,0,0,0,0,0.0,False
2026-02-17 17:27:40+00:00,2,10,32,16384,8192,2000,97.203356,22.588254,0.103569,1.117113,77.308177,8782,99.13413,5.228437,52.916341,139371,30000,6.940008,4,54132,11656,0.000131,2.514192,27,8.25279,27.262938,5,0,0,0,1,0,0,0,0,0.0,False
2026-02-17 17:27:50+00:00,2,10,32,16384,8192,2000,98.255254,20.288476,2.359507,1.67962,77.352017,10017,99.907228,5.262266,55.500955,334943,806217,12.059271,27,57796,9465,3.9e-05,3.365359,52,5.997696,10.0,6,0,0,0,1,0,0,0,0,0.0,False
2026-02-17 17:28:00+00:00,2,10,32,16384,8192,2000,97.288223,20.479026,3.01691,1.640872,76.504063,8497,98.264383,6.709588,52.373773,50000,1251996,12.121011,31,30350,16493,8.9e-05,5.655274,32,0.0,10.0,5,0,0,0,1,0,0,0,0,0.0,False
2026-02-17 17:28:10+00:00,2,10,32,16384,8192,2000,95.441675,18.996702,4.461927,1.422221,76.541371,9093,99.247499,5.659778,54.043937,207058,203338,7.990802,10,13456,42182,5e-05,3.53834,27,3.652455,10.0,6,0,0,0,1,0,0,0,0,0.0,False
2026-02-17 17:28:20+00:00,2,10,32,16384,8192,2000,97.269091,19.650004,3.826142,1.937837,76.523854,7274,98.112697,7.336951,53.998798,122126,66826,6.968789,4,30301,9804,3e-06,3.266061,34,0.0,20.466752,9,0,0,0,1,0,0,0,0,0.0,False
2026-02-17 17:28:30+00:00,2,10,32,16384,8192,2000,99.172527,20.251208,4.461981,1.918322,75.28681,9951,98.976516,9.578742,53.453856,122925,117282,7.29085,5,91991,118515,0.000108,2.952022,26,10.959246,10.0,7,0,0,0,1,0,0,0,0,0.0,False
2026-02-17 17:28:40+00:00,2,10,32,16384,8192,2000,95.669023,20.185155,3.315594,1.950343,76.499251,10363,98.660527,5.514952,53.679559,734898,30000,9.509489,18,15058,8840,5e-05,3.507487,32,2.358139,11.711962,9,0,0,0,1,0,0,0,0,0.0,False
2026-02-17 17:28:50+00:00,2,10,32,16384,8192,2000,98.286888,17.458882,6.36354,2.228683,73.541273,8749,99.05463,5.150008,54.23872,142844,647618,10.025985,19,19411,92222,1.1e-05,4.426942,38,0.0,10.0,5,0,0,0,1,0,0,0,0,0.0,False
2026-02-17 17:29:00+00:00,2,10,32,16384,8192,2000,97.256948,18.198752,4.816637,1.29788,76.98461,9665,98.834184,5.182516,53.47388,55281,41042,7.423212,2,127142,8000,1.4e-05,4.253826,36,7.438443,10.432202,5,0,0,0,1,0,0,0,0,0.0,False
2026-02-17 17:29:10+00:00,2,10,32,16384,8192,2000,99.378381,19.205833,2.303433,0.800473,78.490734,9736,98.312993,7.958605,51.680209,135254,54478,7.031604,4,11771,8000,1.6e-05,3.586233,40,3.977344,10.0,5,0,0,0,1,0,0,0,0,0.0,False
2026-02-17 17:29:20+00:00,2,10,32,16384,8192,2000,96.604024,20.894736,0.0,2.142983,79.105264,9844,99.59144,6.661848,54.847001,741973,104921,10.046929,20,147734,97867,1e-06,2.494376,38,0.605643,20.375462,7,0,0,0,1,0,0,0,0,0.0,False
2026-02-17 17:29:30+00:00,2,10,32,16384,8192,2000,98.46772,19.926939,3.897866,2.150637,76.175195,9498,98.425597,5.299034,55.178759,950535,185253,11.67427,27,92602,15290,9.3e-05,3.00105,30,0.0,10.0,5,0,0,0,1,0,0,0,0,0.0,False
2026-02-17 17:29:40+00:00,2,10,32,16384,8192,2000,96.393167,17.960298,4.722261,1.172246,74.745662,7945,98.230937,6.386944,53.837098,247947,1006657,12.718304,30,34271,20858,5.1e-05,2.54419,34,5.868767,17.82823,5,0,0,0,1,0,0,0,0,0.0,False
2026-02-17 17:29:50+00:00,2,10,32,16384,8192,2000,96.606343,17.464986,0.390071,2.366299,82.144942,8461,99.395794,6.75324,51.871508,50000,151404,6.849538,4,10000,68311,0.000253,1.33917,40,1.372691,11.263695,6,0,0,0,1,0,0,0,0,0.0,False
2026-02-17 17:30:00+00:00,2,10,32,16384,8192,2000,98.362885,18.130342,5.539117,1.991899,76.330542,10203,99.410662,14.412269,53.641391,374318,69668,8.177718,10,112610,17080,2e-05,3.369305,39,0.0,18.011114,9,0,0,0,1,0,0,0,0,0.0,False
2026-02-17 17:30:10+00:00,2,10,32,16384,8192,2000,97.602721,18.981351,6.206113,1.389338,73.615707,10213,98.63523,6.450509,51.674516,293006,214357,8.562592,12,16899,8000,4.9e-05,3.10505,32,8.815398,10.0,5,0,0,0,1,0,0,0,0,0.0,False
2026-02-17 17:30:20+00:00,2,10,32,16384,8192,2000,98.3365,20.392644,7.427119,1.45263,72.180238,10405,99.61153,6.519101,55.124779,50000,317288,8.11518,8,134058,8000,0.00018,6.31964,36,1.340829,11.278529,7,0,0,0,1,0,0,0,0,0.0,False
2026-02-17 17:30:30+00:00,2,10,32,16384,8192,2000,99.562086,17.807577,3.111918,1.693136,79.080505,9233,98.383264,9.114651,53.803172,50000,142930,7.175758,4,114856,8000,3.8e-05,4.304801,25,0.0,10.0,7,0,0,0,1,0,0,0,0,0.0,False
2026-02-17 17:30:40+00:00,2,10,32,16384,8192,2000,97.8883,16.895969,1.348024,1.977568,81.756007,8454,99.567644,8.75056,52.892833,356455,30000,8.099663,9,191292,26495,2.6e-05,2.779663,24,12.311063,20.815126,8,0,0,0,1,0,0,0,0,0.0,False
2026-02-17 17:30:50+00:00,2,10,32,16384,8192,2000,97.117204,19.280656,2.980608,2.419173,77.738736,9333,99.445427,7.147734,53.293648,50000,53696,6.405788,2,10000,66172,3.1e-05,3.934505,36,3.669628,10.0,8,0,0,0,1,0,0,0,0,0.0,False
2026-02-17 17:31:00+00:00,2,10,32,16384,8192,2000,97.188331,15.92513,7.119048,1.87736,76.394445,9278,99.415041,6.979425,52.960846,126815,377107,8.453646,12,45215,11205,4.6e-05,4.551955,37,0.650787,10.0,5,0,0,0,1,0,0,0,0,0.0,False
2026-02-17 17:31:10+00:00,2,10,32,16384,8192,2000,99.651994,22.49311,3.271455,2.023573,74.235435,9595,98.358092,12.284044,52.914263,101080,91675,6.617072,4,81405,8000,5.3e-05,4.53414,41,13.093606,10.0,7,0,0,0,1,0,0,0,0,0.0,False
2026-02-17 17:31:20+00:00,2,10,32,16384,8192,2000,96.862946,17.621626,7.700511,1.296898,74.358892,9997,99.743563,10.607002,56.519827,175314,422019,8.6186,14,110046,96927,7.5e-05,5.162149,35,2.237537,10.0,9,0,0,0,1,0,0,0,0,0.0,False
2026-02-17 17:31:30+00:00,2,10,32,16384,8192,2000,95.999069,20.853663,5.905327,2.13147,73.24101,9946,99.278581,5.797139,54.552536,1020929,349821,12.501535,33,20034,33172,5.9e-05,4.352786,41,9.58913,10.0,6,0,0,0,1,0,0,0,0,0.0,False
2026-02-17 17:31:40+00:00,2,10,32,16384,8192,2000,97.413287,17.479694,7.929751,1.958055,69.932577,11267,99.336918,6.443018,53.200506,142952,90754,7.115373,5,10000,18059,0.000212,5.932127,37,0.0,10.0,7,0,0,0,1,0,0,0,0,0.0,False
2026-02-17 17:31:50+00:00,2,10,32,16384,8192,2000,97.734226,18.121512,6.771037,1.213616,75.107451,10040,99.661916,5.087039,53.645763,50000,759913,9.660792,19,65028,49027,5.7e-05,3.536256,42,0.0,12.032264,7,0,0,0,1,0,0,0,0,0.0,False
2026-02-17 17:32:00+00:00,2,10,32,16384,8192,2000,99.329265,15.213977,7.385022,1.685776,77.401,8736,99.304444,8.077172,54.677047,227306,30000,7.719043,6,19502,31505,8.3e-05,3.07849,36,0.726402,10.0,6,0,0,0,1,0,0,0,0,0.0,False
2026-02-17 17:32:10+00:00,2,10,32,16384,8192,2000,97.218569,19.580299,7.316271,0.806049,72.146424,9758,99.05131,7.111195,54.931346,434136,72726,8.787393,12,10000,8000,8e-06,3.772957,42,1.812218,10.0,7,0,0,0,1,0,0,0,0,0.0,False
2026-02-17 17:32:20+00:00,2,10,32,16384,8192,2000,97.050539,19.011208,0.808456,1.869747,80.180335,8113,99.325827,10.294487,53.990325,50000,188091,7.182016,5,22411,22181,4.3e-05,3.508566,30,2.741885,10.0,5,0,0,0,1,0,0,0,0,0.0,False
2026-02-17 17:32:30+00:00,2,10,32,16384,8192,2000,98.550606,21.822544,2.577262,0.699657,75.600194,8467,98.074512,7.173731,52.834498,175518,390287,8.848037,13,10000,8000,7.8e-05,4.095406,31,0.0,16.260542,5,0,0,0,1,0,0,0,0,0.0,False
2026-02-17 17:32:40+00:00,2,10,32,16384,8192,2000,99.819626,17.872014,4.985547,1.132282,77.142438,9145,99.505334,6.883101,54.551089,484002,59912,8.673157,13,33995,43492,2.6e-05,3.690537,40,3.008785,22.924227,7,0,0,0,1,0,0,0,0,0.0,False
2026-02-17 17:32:50+00:00,2,10,32,16384,8192,2000,99.181929,17.940716,5.726173,2.004347,71.252961,9233,99.540707,8.030531,51.968408,340867,474505,9.814516,19,21162,15362,4e-06,5.867543,42,1.223522,23.244988,6,0,0,0,1,0,0,0,0,0.0,False
2026-02-17 17:33:00+00:00,2,10,32,16384,8192,2000,96.657518,16.121346,6.930934,2.014056,75.325562,9144,99.528016,9.211664,54.204777,91540,30171,6.796501,2,25282,62599,0.000113,2.836731,37,3.690718,10.577589,9,0,0,0,1,0,0,0,0,0.0,False
2026-02-17 17:33:10+00:00,2,10,32,16384,8192,2000,99.643859,17.882884,5.339003,0.177938,76.778113,9437,99.160202,6.76647,53.172298,414768,297414,9.224282,17,44880,73807,4.6e-05,4.255084,35,0.355703,23.209599,7,0,0,0,1,0,0,0,0,0.0,False
2026-02-17 17:33:20+00:00,2,10,32,16384,8192,2000,99.231608,20.2508,3.969281,1.481447,74.998332,8181,98.450578,6.211377,52.807381,50000,326811,7.770797,9,88799,33798,1.7e-05,3.985767,32,5.601099,10.0,8,0,0,0,1,0,0,0,0,0.0,False
2026-02-17 17:33:30+00:00,2,10,32,16384,8192,2000,99.444145,18.894844,5.345518,0.917613,72.894673,8244,99.913341,5.80472,53.468907,371907,173931,9.008207,13,10000,37035,3.8e-05,3.538956,38,0.582771,10.0,5,0,0,0,1,0,0,0,0,0.0,False
2026-02-17 17:33:40+00:00,2,10,32,16384,8192,2000,96.089026,22.16751,0.154296,0.748798,77.678194,8630,99.410708,6.856735,54.087717,67490,78468,6.918334,3,19134,48823,2e-05,2.333448,35,4.560853,11.203351,7,0,0,0,1,0,0,0,0,0.0,False
2026-02-17 17:33:50+00:00,2,10,32,16384,8192,2000,96.857327,20.861121,0.733382,1.70841,78.405496,8142,99.353703,11.380495,54.617353,50000,987344,10.843058,25,10000,24002,0.00042,3.221532,33,0.0,23.868482,5,0,0,0,1,0,0,0,0,0.0,False
2026-02-17 17:34:00+00:00,2,10,32,16384,8192,2000,96.263758,20.617341,4.38844,1.714511,74.994219,9258,99.542177,5.6447,54.465636,50000,87690,6.353504,3,310629,43170,4.6e-05,4.360477,29,4.658588,10.0,7,0,0,0,1,0,0,0,0,0.0,False
2026-02-17 17:34:10+00:00,2,10,32,16384,8192,2000,95.332697,19.376262,2.204182,2.072199,78.419555,9709,99.218908,5.891336,54.708807,50163,179615,6.800188,5,46215,16171,5.2e-05,4.139491,39,5.374962,13.675734,6,0,0,0,1,0,0,0,0,0.0,False
2026-02-17 17:34:20+00:00,2,10,32,16384,8192,2000,99.806261,20.090908,2.705404,1.155476,77.203688,8498,98.509972,5.316356,54.166228,56272,43918,6.099539,2,267207,8000,3.6e-05,3.98756,38,0.0,16.65565,6,0,0,0,1,0,0,0,0,0.0,False
2026-02-17 17:34:30+00:00,2,10,32,16384,8192,2000,95.806161,20.616929,3.564846,1.988535,75.818225,6967,99.116202,5.407184,53.851504,50000,30000,5.913938,1,21537,128182,7.4e-05,3.908627,39,0.0,13.371364,8,0,0,0,1,0,0,0,0,0.0,False
2026-02-17 17:34:40+00:00,2,10,32,16384,8192,2000,96.558911,17.614906,5.529531,1.481628,72.997569,9976,99.931612,8.145904,51.161907,1724067,236990,15.913111,47,10000,8000,0.000169,4.759075,38,3.612095,10.0,9,0,0,0,1,0,0,0,0,0.0,False
2026-02-17 17:34:50+00:00,2,10,32,16384,8192,2000,95.260542,13.247886,6.208873,0.427459,78.533356,9026,98.562624,9.396735,52.655203,542512,53795,8.8525,14,45226,8000,1.1e-05,2.184526,36,1.040832,13.592256,6,0,0,0,1,0,0,0,0,0.0,False
2026-02-17 17:35:00+00:00,2,10,32,16384,8192,2000,97.234922,16.925305,5.539018,1.260725,76.132589,9471,98.808238,5.839785,52.379445,50000,177344,7.176275,5,46295,39453,9.2e-05,3.72279,37,4.505912,14.392088,5,0,0,0,1,0,0,0,0,0.0,False
2026-02-17 17:35:10+00:00,2,10,32,16384,8192,2000,97.550521,19.178575,5.316535,1.633538,75.50489,8887,98.004505,7.144105,55.446239,64971,35826,6.347263,2,34257,8000,1.9e-05,3.200757,29,2.196711,10.0,8,0,0,0,1,0,0,0,0,0.0,False
2026-02-17 17:35:20+00:00,2,10,32,16384,8192,2000,96.774483,19.899692,5.770641,1.296665,74.329667,8817,98.266788,6.834781,54.375503,110531,30000,6.736584,3,117330,56688,0.000163,5.205767,33,5.728412,10.0,5,0,0,0,1,0,0,0,0,0.0,False
2026-02-17 17:35:30+00:00,2,10,32,16384,8192,2000,96.606748,15.643465,6.689137,1.799867,73.462469,9938,99.164846,5.337338,53.504653,261033,84779,7.741569,8,10000,77517,2.1e-05,2.316691,42,0.0,10.0,7,0,0,0,1,0,0,0,0,0.0,False
2026-02-17 17:35:40+00:00,2,10,32,16384,8192,2000,99.187893,17.818202,3.495954,1.223307,78.685843,11039,99.00698,7.501975,54.624984,50490,492107,8.345827,13,17772,14022,0.000126,3.648408,35,1.48134,10.0,8,0,0,0,1,0,0,0,0,0.0,False
2026-02-17 17:35:50+00:00,2,10,32,16384,8192,2000,96.747943,19.658015,5.944385,1.764107,74.397599,10300,99.869818,7.576216,53.171738,50000,120201,6.470262,4,48747,8000,0.000393,4.223294,30,7.549408,10.472961,9,0,0,0,1,0,0,0,0,0.0,False
2026-02-17 17:36:00+00:00,2,10,32,16384,8192,2000,99.487334,19.662772,2.171818,1.750933,78.165409,9781,99.480009,12.580898,54.818957,50000,341144,7.82523,9,35647,30489,6.6e-05,3.520135,37,3.327596,10.0,5,0,0,0,1,0,0,0,0,0.0,False
2026-02-17 17:36:10+00:00,2,10,32,16384,8192,2000,95.56017,18.134118,6.02078,1.169887,75.845102,9402,99.316249,5.226939,53.022581,302888,309065,8.829035,14,10000,145388,1e-05,3.352762,31,7.322859,10.0,7,0,0,0,1,0,0,0,0,0.0,False
